Tileset,MetatileID,HexID,BehaviorID,BehaviorName,Terrain,Flags,RawHex
secondary/sootopolis,116,0x0074,24,MB_UNUSED_SOOTOPOLIS_DEEP_WATER,16,0,0x1018
secondary/sootopolis,117,0x0075,24,MB_UNUSED_SOOTOPOLIS_DEEP_WATER,16,0,0x1018
secondary/sootopolis,118,0x0076,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,119,0x0077,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,120,0x0078,26,MB_UNUSED_SOOTOPOLIS_DEEP_WATER_2,16,0,0x101A
secondary/sootopolis,121,0x0079,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,122,0x007A,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,123,0x007B,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,124,0x007C,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,125,0x007D,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,126,0x007E,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,127,0x007F,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,128,0x0080,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,129,0x0081,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,130,0x0082,16,MB_POND_WATER,0,0,0x0010
secondary/sootopolis,131,0x0083,16,MB_POND_WATER,0,0,0x0010
secondary/sootopolis,132,0x0084,16,MB_POND_WATER,0,0,0x0010
secondary/sootopolis,133,0x0085,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,134,0x0086,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,135,0x0087,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,136,0x0088,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,137,0x0089,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,138,0x008A,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,139,0x008B,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,140,0x008C,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,141,0x008D,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,142,0x008E,20,MB_SOOTOPOLIS_DEEP_WATER,16,0,0x1014
secondary/sootopolis,143,0x008F,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,144,0x0090,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,145,0x0091,18,MB_DEEP_WATER,0,0,0x0012
secondary/sootopolis,146,0x0092,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,147,0x0093,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,148,0x0094,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,149,0x0095,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,150,0x0096,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,151,0x0097,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,152,0x0098,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,153,0x0099,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,154,0x009A,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,155,0x009B,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,156,0x009C,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,157,0x009D,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,158,0x009E,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,159,0x009F,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,160,0x00A0,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,161,0x00A1,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,162,0x00A2,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,163,0x00A3,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,164,0x00A4,21,MB_OCEAN_WATER,16,0,0x1015
secondary/sootopolis,165,0x00A5,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,166,0x00A6,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,167,0x00A7,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,168,0x00A8,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,169,0x00A9,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,170,0x00AA,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,171,0x00AB,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,172,0x00AC,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,173,0x00AD,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,174,0x00AE,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,175,0x00AF,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,176,0x00B0,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,177,0x00B1,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,178,0x00B2,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,179,0x00B3,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,180,0x00B4,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,181,0x00B5,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,182,0x00B6,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,183,0x00B7,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,184,0x00B8,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,185,0x00B9,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,186,0x00BA,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,187,0x00BB,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,188,0x00BC,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,189,0x00BD,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,190,0x00BE,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,191,0x00BF,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,192,0x00C0,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,193,0x00C1,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,194,0x00C2,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,195,0x00C3,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,196,0x00C4,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,197,0x00C5,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,198,0x00C6,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,199,0x00C7,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,200,0x00C8,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,201,0x00C9,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,202,0x00CA,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,203,0x00CB,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,204,0x00CC,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,205,0x00CD,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,206,0x00CE,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,207,0x00CF,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,208,0x00D0,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,209,0x00D1,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,210,0x00D2,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,211,0x00D3,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,212,0x00D4,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,213,0x00D5,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,214,0x00D6,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,215,0x00D7,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,216,0x00D8,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,217,0x00D9,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,218,0x00DA,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,219,0x00DB,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,220,0x00DC,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,221,0x00DD,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,222,0x00DE,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,223,0x00DF,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,224,0x00E0,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,225,0x00E1,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,226,0x00E2,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,227,0x00E3,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,228,0x00E4,16,MB_POND_WATER,0,0,0x0010
secondary/sootopolis,229,0x00E5,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,230,0x00E6,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,231,0x00E7,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,232,0x00E8,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,233,0x00E9,16,MB_POND_WATER,0,0,0x0010
secondary/sootopolis,234,0x00EA,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,235,0x00EB,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,236,0x00EC,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,237,0x00ED,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,238,0x00EE,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,239,0x00EF,21,MB_OCEAN_WATER,0,0,0x0015
secondary/sootopolis,240,0x00F0,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,241,0x00F1,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,242,0x00F2,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,243,0x00F3,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,244,0x00F4,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,245,0x00F5,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,246,0x00F6,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,247,0x00F7,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,248,0x00F8,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,249,0x00F9,96,MB_NON_ANIMATED_DOOR,16,0,0x1060
secondary/sootopolis,250,0x00FA,16,MB_POND_WATER,16,0,0x1010
secondary/sootopolis,251,0x00FB,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis,252,0x00FC,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis,253,0x00FD,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,0,0x0000,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,1,0x0001,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,2,0x0002,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,3,0x0003,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,4,0x0004,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,5,0x0005,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,6,0x0006,102,MB_CRACKED_FLOOR_HOLE,0,0,0x0066
secondary/sootopolis_gym,7,0x0007,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,8,0x0008,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,9,0x0009,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,10,0x000A,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,11,0x000B,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,12,0x000C,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,13,0x000D,38,MB_THIN_ICE,0,0,0x0026
secondary/sootopolis_gym,14,0x000E,39,MB_CRACKED_ICE,0,0,0x0027
secondary/sootopolis_gym,15,0x000F,71,MB_SLIDE_SOUTH,0,0,0x0047
secondary/sootopolis_gym,16,0x0010,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,17,0x0011,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,18,0x0012,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,19,0x0013,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,20,0x0014,97,MB_LADDER,16,0,0x1061
secondary/sootopolis_gym,21,0x0015,38,MB_THIN_ICE,0,0,0x0026
secondary/sootopolis_gym,22,0x0016,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,23,0x0017,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,24,0x0018,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,25,0x0019,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,26,0x001A,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,27,0x001B,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,28,0x001C,97,MB_LADDER,0,0,0x0061
secondary/sootopolis_gym,29,0x001D,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,30,0x001E,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,31,0x001F,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,32,0x0020,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,33,0x0021,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,34,0x0022,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,35,0x0023,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,36,0x0024,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,37,0x0025,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,38,0x0026,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,39,0x0027,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,40,0x0028,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,41,0x0029,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,42,0x002A,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,43,0x002B,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,44,0x002C,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,45,0x002D,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,46,0x002E,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,47,0x002F,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,48,0x0030,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,49,0x0031,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,50,0x0032,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,51,0x0033,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,52,0x0034,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,53,0x0035,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,54,0x0036,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,55,0x0037,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,56,0x0038,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,57,0x0039,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,58,0x003A,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,59,0x003B,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,60,0x003C,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,61,0x003D,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,62,0x003E,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,63,0x003F,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,64,0x0040,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,65,0x0041,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,66,0x0042,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,67,0x0043,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,68,0x0044,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,69,0x0045,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,70,0x0046,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,71,0x0047,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,72,0x0048,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,73,0x0049,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,74,0x004A,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,75,0x004B,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,76,0x004C,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,77,0x004D,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,78,0x004E,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,79,0x004F,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,80,0x0050,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,81,0x0051,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,82,0x0052,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,83,0x0053,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,84,0x0054,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,85,0x0055,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,86,0x0056,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,87,0x0057,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,88,0x0058,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,89,0x0059,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,90,0x005A,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,91,0x005B,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,92,0x005C,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,93,0x005D,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,94,0x005E,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,95,0x005F,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,96,0x0060,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,97,0x0061,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,98,0x0062,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,99,0x0063,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,100,0x0064,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,101,0x0065,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,102,0x0066,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,103,0x0067,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,104,0x0068,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,105,0x0069,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,106,0x006A,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,107,0x006B,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,108,0x006C,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,109,0x006D,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,110,0x006E,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,111,0x006F,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,112,0x0070,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,113,0x0071,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,114,0x0072,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,115,0x0073,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,116,0x0074,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,117,0x0075,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,118,0x0076,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,119,0x0077,0,MB_NORMAL,0,0,0x0000
secondary/sootopolis_gym,120,0x0078,0,MB_NORMAL,16,0,0x1000
secondary/sootopolis_gym,121,0x0079,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,0,0x0000,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,1,0x0001,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,2,0x0002,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,3,0x0003,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,4,0x0004,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,5,0x0005,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,6,0x0006,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,7,0x0007,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,8,0x0008,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,9,0x0009,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,10,0x000A,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,11,0x000B,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,12,0x000C,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,13,0x000D,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,14,0x000E,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,15,0x000F,233,MB_TRAINER_HILL_TIMER,16,0,0x10E9
secondary/trainer_hill,16,0x0010,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,17,0x0011,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,18,0x0012,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,19,0x0013,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,20,0x0014,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,21,0x0015,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,22,0x0016,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,23,0x0017,72,MB_TRICK_HOUSE_PUZZLE_8_FLOOR,0,0,0x0048
secondary/trainer_hill,24,0x0018,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,25,0x0019,96,MB_NON_ANIMATED_DOOR,0,0,0x0060
secondary/trainer_hill,26,0x001A,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,27,0x001B,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,28,0x001C,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,29,0x001D,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,30,0x001E,96,MB_NON_ANIMATED_DOOR,0,0,0x0060
secondary/trainer_hill,31,0x001F,72,MB_TRICK_HOUSE_PUZZLE_8_FLOOR,0,0,0x0048
secondary/trainer_hill,32,0x0020,56,MB_JUMP_EAST,16,0,0x1038
secondary/trainer_hill,33,0x0021,59,MB_JUMP_SOUTH,16,0,0x103B
secondary/trainer_hill,34,0x0022,57,MB_JUMP_WEST,16,0,0x1039
secondary/trainer_hill,35,0x0023,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,36,0x0024,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,37,0x0025,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,38,0x0026,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,39,0x0027,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,40,0x0028,56,MB_JUMP_EAST,16,0,0x1038
secondary/trainer_hill,41,0x0029,59,MB_JUMP_SOUTH,16,0,0x103B
secondary/trainer_hill,42,0x002A,57,MB_JUMP_WEST,16,0,0x1039
secondary/trainer_hill,43,0x002B,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,44,0x002C,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,45,0x002D,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,46,0x002E,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,47,0x002F,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,48,0x0030,59,MB_JUMP_SOUTH,16,0,0x103B
secondary/trainer_hill,49,0x0031,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,50,0x0032,59,MB_JUMP_SOUTH,16,0,0x103B
secondary/trainer_hill,51,0x0033,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,52,0x0034,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,53,0x0035,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,54,0x0036,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,55,0x0037,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,56,0x0038,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,57,0x0039,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,58,0x003A,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,59,0x003B,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,60,0x003C,186,MB_SECRET_BASE_GLITTER_MAT,16,0,0x10BA
secondary/trainer_hill,61,0x003D,186,MB_SECRET_BASE_GLITTER_MAT,16,0,0x10BA
secondary/trainer_hill,62,0x003E,188,MB_SECRET_BASE_SPIN_MAT,16,0,0x10BC
secondary/trainer_hill,63,0x003F,187,MB_SECRET_BASE_JUMP_MAT,16,0,0x10BB
secondary/trainer_hill,64,0x0040,70,MB_SLIDE_NORTH,0,0,0x0046
secondary/trainer_hill,65,0x0041,71,MB_SLIDE_SOUTH,0,0,0x0047
secondary/trainer_hill,66,0x0042,69,MB_SLIDE_WEST,0,0,0x0045
secondary/trainer_hill,67,0x0043,68,MB_SLIDE_EAST,0,0,0x0044
secondary/trainer_hill,68,0x0044,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,69,0x0045,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,70,0x0046,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,71,0x0047,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,72,0x0048,70,MB_SLIDE_NORTH,0,0,0x0046
secondary/trainer_hill,73,0x0049,71,MB_SLIDE_SOUTH,0,0,0x0047
secondary/trainer_hill,74,0x004A,69,MB_SLIDE_WEST,0,0,0x0045
secondary/trainer_hill,75,0x004B,68,MB_SLIDE_EAST,0,0,0x0044
secondary/trainer_hill,76,0x004C,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,77,0x004D,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,78,0x004E,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,79,0x004F,0,MB_NORMAL,0,0,0x0000
secondary/trainer_hill,80,0x0050,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,81,0x0051,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,82,0x0052,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,83,0x0053,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,84,0x0054,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,85,0x0055,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,86,0x0056,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,87,0x0057,0,MB_NORMAL,16,0,0x1000
secondary/trainer_hill,88,0x0058,56,MB_JUMP_EAST,16,0,0x1038
secondary/trainer_hill,89,0x0059,59,MB_JUMP_SOUTH,16,0,0x103B
